"","CNT","SUBNATIO","STRATUM","SCHOOLID","NC","OECD","Autonomy","Tch_Participation","Tch_Short","Edu_Resource","StIDStd","SES","Anxiety_Math","Age","Gender","Efficacy","Persev","Openness","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","Income","Percepted_Quality","Par_Support"
"120","HKG","3440000","HKG0004","0000004","034400",0,0.8184,1.9955,-1.0911,0.7524,"00120",0.06,0.06,15.92,1,0.78,0.7205,0.0521,557.1818,543.1609,593.7919,581.3289,617.9389,2,0.8861,-0.1412
"121","HKG","3440000","HKG0004","0000004","034400",0,0.8184,1.9955,-1.0911,0.7524,"00121",-0.17,NA,15.83,2,-0.63,0.9918,0.688,533.8137,580.5499,575.0974,526.0243,520.5717,6,-0.0994,-0.813
"122","HKG","3440000","HKG0004","0000004","034400",0,0.8184,1.9955,-1.0911,0.7524,"00122",-1.06,0.32,15.67,2,0.15,-0.1475,-0.3443,510.3677,525.1675,528.2832,511.1466,534.5147,4,-0.536,-0.7579
"123","HKG","3440000","HKG0004","0000004","034400",0,0.8184,1.9955,-1.0911,0.7524,"00123",-0.74,1.53,16,2,NA,NA,NA,522.1296,526.0243,533.0347,563.4133,497.2036,4,1.2679,-1.9722
"124","HKG","3440000","HKG0004","0000004","034400",0,0.8184,1.9955,-1.0911,0.7524,"00124",-0.52,NA,15.58,1,-0.33,0.0511,-0.1465,452.8042,446.5727,435.6675,438.7833,417.752,6,-0.8397,-0.9916
"125","HKG","3440000","HKG0004","0000004","034400",0,0.8184,1.9955,-1.0911,0.7524,"00125",-0.13,1.02,16.08,1,NA,NA,NA,547.9903,568.2427,525.4012,560.4533,529.2958,6,0.8861,-0.1412
"126","HKG","3440000","HKG0004","0000004","034400",0,0.8184,1.9955,-1.0911,0.7524,"00126",-0.35,-1.3,15.33,1,NA,NA,NA,633.985,596.596,609.059,595.8171,619.1852,2,0.8861,0.0131
"127","HKG","3440000","HKG0004","0000004","034400",0,0.8184,1.9955,-1.0911,0.7524,"00127",0.61,0.32,15.67,2,NA,NA,NA,599.8676,584.2888,627.1304,636.4776,620.12,6,2.3177,-0.6372
"128","HKG","3440000","HKG0004","0000004","034400",0,0.8184,1.9955,-1.0911,0.7524,"00128",-0.27,NA,16.25,2,2.27,1.7171,0.9383,743.27,675.5024,711.3335,790.7852,773.6485,3,1.3879,-0.9916
"129","HKG","3440000","HKG0004","0000004","034400",0,0.8184,1.9955,-1.0911,0.7524,"00129",0.08,-0.2,15.67,2,NA,NA,NA,389.6323,387.2955,420.0109,390.4113,388.0745,NA,-0.536,0.318
"130","HKG","3440000","HKG0004","0000004","034400",0,0.8184,1.9955,-1.0911,0.7524,"00130",-1.44,NA,15.75,1,1.47,0.9918,0.2542,599.8676,623.2357,624.7936,620.12,621.6778,1,0.3309,-0.1412
"131","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00131",-1.86,NA,15.83,1,0.54,-0.1475,0.0521,531.0874,535.761,538.8768,597.2971,527.1927,4,-0.8397,-0.9916
"132","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00132",-1.53,0.56,15.83,2,NA,NA,NA,530.7758,620.3536,568.9438,559.5965,614.1221,5,-0.536,-0.4659
"133","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00133",-0.16,0.79,16.08,1,NA,NA,NA,374.8325,358.4748,358.4748,407.5479,388.8534,6,-0.8397,-1.5201
"134","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00134",-1.92,0.32,15.42,1,NA,NA,NA,527.2706,497.671,480.5344,440.0296,477.4186,3,-0.0994,-1.9722
"135","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00135",-0.69,0.06,15.42,1,NA,NA,NA,568.0869,603.1391,565.7501,590.6761,600.0234,3,-0.536,0.646
"136","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00136",-1.35,1.02,15.75,2,NA,NA,NA,430.9939,432.5518,439.5622,390.4892,451.2463,NA,-0.0994,-0.1412
"137","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00137",0.44,-2.37,15.5,2,NA,NA,NA,671.6077,615.5242,631.8819,615.5242,620.9768,6,-1.8317,-0.9916
"138","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00138",-1.37,NA,15.92,2,0.54,1.7171,0.688,515.0413,490.1153,523.6096,494.7889,509.5887,4,-1.0793,-1.6804
"139","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00139",-3.62,0.06,15.92,2,-0.92,-0.1475,-3.6333,480.9238,410.8194,396.0196,438.0823,445.0927,NA,NA,NA
"140","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00140",NA,NA,16.17,2,NA,NA,NA,406.0679,438.0044,466.0461,419.3099,401.3943,6,-0.8397,-0.9916
"141","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00141",-1.86,NA,15.67,2,0.54,0.2586,0.688,435.9012,458.4904,430.4487,474.8481,462.3851,2,0.6338,3.3915
"142","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00142",-1.07,1.02,15.75,2,NA,NA,NA,420.4783,396.3312,427.4887,408.7942,418.9204,4,-0.536,-0.3004
"143","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00143",0.06,NA,15.75,1,-1.36,0.9918,-0.9492,405.3669,300.9893,272.9475,278.4001,343.0519,5,1.1275,-0.6372
"144","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00144",-2.11,NA,15.83,1,-0.18,0.4795,0.0521,443.379,449.6105,492.4521,486.9995,420.0109,2,-0.536,-0.3004
"145","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00145",-1.4,NA,15.83,1,0.34,0.4795,0.4639,475.3155,449.6105,413.7794,463.6314,413.7794,1,-0.536,2.2387
"146","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00146",NA,NA,15.75,2,NA,NA,NA,603.9959,564.2701,578.291,603.9959,603.9959,6,-0.0994,1.0539
"147","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00147",-1.68,NA,15.92,2,-0.63,-0.3407,0.4639,609.059,616.0695,549.8598,605.9433,617.6274,3,-0.8397,-1.8182
"148","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00148",-0.88,1.02,16,2,NA,NA,NA,413.8573,410.7415,413.8573,439.5622,448.1305,5,-0.8397,-1.3492
"149","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00149",-2.55,0.06,15.83,1,0.34,-0.5316,-1.8314,513.4055,518.0791,504.0583,506.3951,487.7006,5,-1.2871,-0.9916
"150","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00150",-0.76,NA,15.67,2,0.34,0.0511,0.2542,601.6591,649.9533,649.9533,682.6686,649.9533,4,-1.2871,-0.813
"151","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00151",-0.93,-0.73,15.83,2,2.27,1.3116,0.688,480.9238,480.9238,430.2929,515.976,479.3659,4,-0.536,-2.4161
"152","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00152",-0.14,0.06,15.83,2,0.34,-1.1279,-1.3721,605.398,631.103,626.4294,602.2823,662.2605,6,-0.0994,-0.813
"153","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00153",-1.57,NA,16.08,1,-0.48,-1.6047,-1.5946,361.6685,312.5954,321.9427,304.806,340.6372,1,-0.536,0.318
"154","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00154",-1.67,0.06,16,1,-0.18,-0.1475,-0.3443,459.9704,488.7911,478.6649,487.2332,456.8547,3,-1.2871,-1.5201
"155","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00155",-1.91,NA,15.83,1,-0.92,-0.7236,-0.5433,356.0601,344.3761,317.8922,361.5127,426.9434,1,0.6338,0.8345
"156","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00156",-0.25,0.32,15.42,2,-0.18,0.2586,0.2542,511.1466,555.546,511.1466,579.6931,593.714,4,-0.536,-0.4659
"157","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00157",NA,NA,15.83,2,-0.18,0.2586,0.0521,490.349,486.4543,544.0957,483.3385,488.0122,NA,NA,NA
"158","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00158",-1.9,0.06,15.5,2,0.34,-0.9207,-0.9492,563.3354,534.5147,562.5565,568.788,579.6931,2,-1.4771,-2.1124
"159","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00159",NA,NA,15.67,2,NA,NA,NA,418.9983,364.4727,413.5457,404.9774,450.9347,NA,-0.8397,-1.1714
"160","HKG","3440000","HKG0002","0000005","034400",0,1.6038,3.2335,-0.2817,0.224,"00160",-1.72,NA,15.83,1,-0.77,-0.1475,-0.9492,530.6979,545.4977,533.8137,571.2027,529.1401,1,-1.0793,-0.4659
"161","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00161",-1.43,0.06,15.92,1,NA,NA,NA,608.4359,634.1408,654.3932,639.5934,639.5934,2,0.6338,0.0131
"162","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00162",-0.33,1.02,15.75,1,NA,NA,NA,621.522,581.7962,590.3645,612.1748,621.522,NA,-1.3746,-0.4659
"163","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00163",-0.59,NA,16,1,-0.48,-0.5316,-1.5946,560.7649,638.6587,584.133,554.5334,591.1435,6,-0.536,-0.4659
"164","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00164",-1.44,-0.2,15.75,2,1.47,0.0511,-0.7446,695.9106,663.1952,637.4903,645.2796,611.7853,1,-0.0994,-0.813
"165","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00165",-2.44,NA,15.92,1,0.34,0.4795,-0.5433,695.8327,702.0642,748.8004,717.6429,698.9484,2,0.3309,-0.813
"166","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00166",-1.54,NA,15.25,2,1.07,0.2586,0.9383,634.2187,658.3658,668.492,573.4616,609.2927,4,-0.0994,-0.3004
"167","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00167",-2.17,NA,15.92,2,-0.02,-0.5316,-0.9492,604.697,600.0234,556.4029,561.0765,582.8867,1,-1.0793,-1.5201
"168","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00168",-1.49,NA,15.58,2,1.07,-0.3407,-0.9492,595.194,532.1,539.8894,579.6152,570.268,3,0.8861,0.646
"169","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00169",-0.75,1.53,16.17,2,-0.33,-0.5316,0.0521,632.1156,603.2949,579.9268,576.811,544.0957,4,0.3309,1.0539
"170","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00170",-2.16,0.06,15.92,1,0.15,0.2586,-0.3443,698.6369,746.152,672.9319,739.1416,748.4889,3,-0.8397,-0.9916
"171","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00171",0.35,NA,16,1,0.54,-0.5316,-0.9492,624.9494,557.1818,575.8763,610.9285,619.4968,6,-0.536,0.165
"172","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00172",-1.59,-0.47,16.08,2,1.47,0.0511,0.2542,602.7496,605.8654,596.5181,639.3597,617.5495,3,-0.0994,-1.5201
"173","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00173",-2.11,1.89,15.25,1,-0.77,-0.1475,-1.3721,491.6732,476.8733,456.621,474.5365,491.6732,2,-0.536,-1.83
"174","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00174",-0.77,0.06,15.33,2,NA,NA,NA,600.0234,614.8232,652.9911,624.9494,639.7492,6,-1.0793,-0.813
"175","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00175",0.64,-0.2,15.83,2,0.54,0.9918,-0.1465,715.384,603.9959,655.4058,623.4694,692.0159,5,-0.536,0.0131
"176","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00176",-0.97,NA,16.17,1,0.15,0.9918,0.688,582.9646,539.3441,542.4599,578.291,588.4172,4,-2.1813,-0.0223
"177","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00177",-0.53,-1.68,15.92,2,NA,NA,NA,707.4389,676.2814,670.8288,630.324,625.6504,4,-0.536,0.318
"178","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00178",-1.5,NA,15.42,2,-0.02,0.0511,-0.1465,522.5191,542.7715,543.5504,519.4033,548.224,6,-0.0994,-1.3492
"179","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00179",-1.76,1.89,15.25,1,NA,NA,NA,519.7928,508.8877,516.6771,521.3507,509.6666,1,-0.0994,-0.4659
"180","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00180",-2.09,-0.73,15.83,2,NA,NA,NA,705.3357,692.8727,680.4097,724.8092,648.4733,1,1.3879,-0.9916
"181","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00181",-1.01,-0.73,15.42,2,1.07,0.4795,-0.1465,621.0547,592.234,646.7596,623.3915,611.7074,3,-0.0994,0.4764
"182","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00182",-0.4,0.79,15.42,2,NA,NA,NA,618.1726,555.8576,651.6669,604.1517,710.8662,6,-0.0994,0.165
"183","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00183",-0.7,-0.2,15.33,2,NA,NA,NA,504.993,485.5196,483.1827,502.6562,470.7197,2,-0.8397,-0.6372
"184","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00184",-1.36,-0.47,16.08,2,NA,NA,NA,656.029,651.3554,684.0707,680.176,666.9341,3,0.3309,-0.1412
"185","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00185",-1.46,-0.2,16,2,0.78,2.305,0.2542,528.2832,539.1883,532.9568,497.1257,499.4625,4,-1.2871,-0.3004
"186","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00186",-2,1.26,15.25,1,0.54,-1.1279,-0.5433,568.3206,565.2049,568.3206,580.7836,586.2362,3,-0.0994,-0.813
"187","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00187",-1.2,2.55,15.75,1,0.54,0.2586,-1.158,652.9132,642.787,610.8506,624.8715,606.9559,5,-0.0994,-0.1412
"188","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00188",-0.55,-2.37,15.92,2,1.47,0.4795,-0.5433,669.193,645.046,645.8249,669.972,672.3088,6,-0.536,-0.813
"189","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00189",-2.8,NA,15.75,1,-0.33,0.2586,-0.9492,587.7162,603.2949,575.2532,586.9372,570.5795,2,-0.0994,-0.813
"190","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00190",-0.19,NA,16.17,1,0.78,-0.5316,0.2542,663.0394,690.3022,659.1447,649.0185,727.6912,6,-0.0994,0.318
"191","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00191",-2.33,0.06,15.92,2,1.07,-0.5316,-0.7446,677.1382,645.9807,640.5281,656.8858,676.3592,2,-0.536,0.0131
"192","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00192",-0.34,NA,15.42,1,-0.02,-0.9207,-0.1465,691.3927,637.6461,700.74,618.1726,643.0986,5,-1.4771,-1.1714
"193","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00193",0.66,0.79,15.42,2,NA,NA,NA,720.6808,670.8288,680.955,672.3867,662.2605,6,-0.0994,-0.1412
"194","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00194",-0.87,NA,15.5,1,-0.33,-0.9207,-1.158,585.3014,579.8489,558.8176,561.9333,606.3328,6,-0.0994,-2.4161
"195","HKG","3440000","HKG0002","0000006","034400",0,0.3196,2.3605,0.4567,0.7524,"00195",-0.72,1.26,16.08,1,NA,NA,NA,521.4286,529.2179,535.4494,579.0699,526.1022,2,-0.536,0.165
"196","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00196",-2.66,1.02,15.67,2,-0.92,-0.5316,-1.5946,418.3751,426.9434,352.9444,397.3438,387.2176,3,-0.536,-0.3004
"197","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00197",-1.33,NA,16,1,1.47,0.4795,0.0521,462.8525,444.158,449.6105,420.0109,455.842,NA,NA,NA
"198","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00198",1.42,0.32,16.08,1,1.07,-0.7236,0.0521,554.2218,623.5473,597.0634,547.9903,564.348,6,1.1275,0.318
"199","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00199",-1.28,-0.2,15.67,2,2.27,-0.3407,-0.3443,593.2466,610.3832,630.6356,625.962,572.9942,4,-1.4771,-0.813
"200","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00200",-1.4,NA,16.17,2,0.54,-0.3407,-1.158,640.4502,589.0403,543.083,558.6618,587.4825,4,0.9937,-0.1412
"201","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00201",-0.58,1.02,16.08,1,NA,NA,NA,501.9551,482.4817,493.3868,440.4191,451.3242,5,-1.0793,0.646
"202","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00202",-1.73,0.06,15.92,1,-0.48,0.2586,-1.3721,459.8925,482.4817,419.3878,471.5766,482.4817,2,-1.2871,0.0131
"203","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00203",-2.1,1.02,15.75,1,-0.77,-0.5316,-1.3721,499.4625,480.768,451.1684,533.7358,446.4948,2,-1.4771,-0.6372
"204","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00204",0.61,NA,15.33,2,0.78,-0.3407,-1.158,505.2267,456.1536,520.8054,498.9952,492.7637,6,-0.8397,-0.1412
"205","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00205",-2.06,0.79,15.58,1,-1.36,-0.9207,-1.5946,403.3416,398.668,404.8995,394.7733,376.8578,3,-0.536,-0.813
"206","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00206",-0.55,NA,16,2,-0.92,0.0511,-1.3721,469.785,472.9008,534.4368,472.1218,534.4368,2,-0.0994,0.4764
"207","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00207",-0.75,0.06,15.67,2,NA,NA,NA,374.0536,375.6115,402.8743,356.917,372.4957,3,-1.4771,0.0131
"208","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00208",-2.22,NA,15.33,2,-1.06,0.0511,-1.3721,426.7877,368.3673,426.7877,351.2307,349.6728,2,-0.8397,-0.3004
"209","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00209",-1.34,1.02,15.42,1,-0.92,0.2586,-1.5946,417.0509,367.9779,417.8299,412.3773,389.7881,5,-0.8397,-0.9916
"210","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00210",-1.41,NA,15.75,2,-1.06,0.2586,-0.5433,367.5105,403.3416,367.5105,403.3416,329.3426,1,-0.536,-1.1714
"211","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00211",-2.43,-0.2,15.5,2,NA,NA,NA,478.1975,535.8389,518.7023,545.1862,529.6074,4,-0.536,-1.83
"212","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00212",-1.66,0.06,15.33,2,NA,NA,NA,472.9787,438.7054,492.4521,415.3373,430.1371,2,-0.8397,-1.83
"213","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00213",-2.47,0.06,15.5,2,2.27,-0.3407,-1.5946,423.1267,434.0318,413.7794,441.8212,488.5574,1,0.8861,-0.6372
"214","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00214",-0.98,0.32,16.17,2,-0.92,-0.7236,-0.5433,531.4769,526.8032,480.067,518.2349,542.382,3,-0.0994,0.318
"215","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00215",-2.34,-0.2,15.25,2,NA,NA,NA,491.5953,462.7746,476.7955,475.2376,492.3742,1,-0.8397,0.318
"216","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00216",0.97,NA,15.33,2,0.34,0.4795,2.4465,446.4948,473.7576,494.01,475.3155,476.0944,6,-0.536,0.8345
"217","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00217",-1.53,0.56,15.67,1,-0.63,-0.3407,-1.5946,533.0347,522.9086,571.2027,567.308,529.1401,2,-0.0994,0.4764
"218","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00218",-1.87,NA,15.67,2,-3.75,-0.5659,-2.4058,327.4731,394.4618,292.4209,371.0936,351.6202,2,-0.0994,-1.5201
"219","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00219",0.32,NA,15.67,1,-0.02,0.0511,0.2542,523.8433,477.107,530.0748,505.9277,485.6753,3,-0.8397,0.646
"220","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00220",-1,0.32,15.33,1,0.54,0.2586,0.0521,405.7563,426.0087,345.7782,389.3987,348.115,NA,NA,NA
"221","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00221",-1.4,1.02,15.58,1,-1.86,0.4795,-1.158,208.9967,258.0698,261.9645,260.4066,255.733,2,-1.0793,-1.3492
"222","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00222",-1.46,0.32,15.58,1,NA,NA,NA,396.7207,430.215,388.9313,401.3943,436.4465,1,-0.8397,-0.3004
"223","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00223",-1.85,NA,15.42,2,0.34,0.0511,0.4639,514.3402,509.6666,545.4977,519.7928,525.2454,2,0.8861,-1.3492
"224","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00224",-1.76,NA,15.33,2,0.34,-0.3407,2.4465,434.1097,416.1941,515.1192,443.4569,473.8355,2,0.3309,-0.1412
"225","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00225",-0.86,0.79,16.17,2,NA,NA,NA,451.2463,461.3725,465.2672,388.1524,445.0148,2,-0.0994,-0.1412
"226","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00226",-0.75,0.06,16.17,2,NA,NA,NA,370.1589,366.2642,369.38,330.4331,387.2955,3,1.3879,-0.3004
"227","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00227",-1.07,1.26,16.17,2,NA,NA,NA,452.181,414.792,470.0966,440.497,389.866,4,-1.0793,-1.6804
"228","HKG","3440000","HKG0002","0000007","034400",0,0.8184,2.7566,0.7093,0.018,"00228",-1.46,1.02,15.67,1,NA,NA,NA,442.678,392.047,418.5309,414.6362,402.1732,1,-1.0793,-0.9916
"229","HKG","3440000","HKG0004","0000008","034400",0,0.8184,1.9955,-1.0911,-0.1702,"00229",-0.23,-0.47,15.83,2,1.07,-0.1475,0.688,740.2321,688.8222,737.8953,729.327,694.2748,6,0.8861,-1.1714
"230","HKG","3440000","HKG0004","0000008","034400",0,0.8184,1.9955,-1.0911,-0.1702,"00230",0.96,NA,15.33,2,0.54,-0.7236,-0.7446,528.3611,546.2767,546.2767,529.1401,535.3716,6,-2.0052,0.4764
"231","HKG","3440000","HKG0004","0000008","034400",0,0.8184,1.9955,-1.0911,-0.1702,"00231",0.44,NA,15.5,2,1.07,0.7205,0.2542,721.5376,705.9589,766.716,717.6429,693.4959,6,0.3309,2.2387
"232","HKG","3440000","HKG0004","0000008","034400",0,0.8184,1.9955,-1.0911,-0.1702,"00232",-0.46,-1,15.67,2,NA,NA,NA,588.573,643.0986,595.5834,611.1622,621.2884,NA,-0.536,-0.4659
"233","HKG","3440000","HKG0004","0000008","034400",0,0.8184,1.9955,-1.0911,-0.1702,"00233",-2.85,-1,15.67,2,-0.63,0.2586,-0.5433,443.1453,460.282,447.04,478.1975,506.2393,6,0.3309,2.2387
"234","HKG","3440000","HKG0004","0000008","034400",0,0.8184,1.9955,-1.0911,-0.1702,"00234",0.03,-1.68,16.08,2,NA,NA,NA,584.4446,581.3289,616.3811,629.623,585.2236,6,0.6338,-1.5201
"235","HKG","3440000","HKG0004","0000008","034400",0,0.8184,1.9955,-1.0911,-0.1702,"00235",1.22,NA,16.25,2,1.47,0.7205,0.2542,620.9768,607.7348,637.3345,718.344,673.1656,6,-0.536,0.646
"236","HKG","3440000","HKG0004","0000008","034400",0,0.8184,1.9955,-1.0911,-0.1702,"00236",-0.05,-0.73,16.17,2,1.07,0.7205,0.9383,697.4685,700.5842,696.6895,721.6155,690.458,6,0.3309,-0.3004
"237","HKG","3440000","HKG0004","0000008","034400",0,0.8184,1.9955,-1.0911,-0.1702,"00237",0.77,0.32,15.83,2,-0.18,-0.3407,-0.5433,638.425,630.6356,614.2779,612.72,626.7409,6,0.3309,-0.6372
"238","HKG","3440000","HKG0004","0000008","034400",0,0.8184,1.9955,-1.0911,-0.1702,"00238",0.93,-1.68,16.08,2,NA,NA,NA,720.6808,748.7225,732.3649,687.9654,713.6704,6,0.3309,-0.9916
"239","HKG","3440000","HKG0004","0000008","034400",0,0.8184,1.9955,-1.0911,-0.1702,"00239",NA,NA,15.75,2,NA,NA,NA,516.9107,495.8794,487.3111,473.2902,488.869,NA,NA,NA
